Time(ms),ID,Gaze_X,Gaze_Y,Gaze_Z,TrackingObject,FixationDuration,PreviousAOI,CurrentAOI,PupilLeft,PupilRight,PupilCombined,SaccadeSpeed,HeadYaw,HeadPitch,Blink,LookAheadCarID,LookAheadCarType,LookAheadCarSpeed,Distance,LookAheadCar_PosX,LookAheadCar_PosY,LookAheadCar_PosZ
16.70,id,-43.07906,2.673685,-7.446182,HornZone_Crossing,0.1127663,EB-002-add,HornZone_Crossing,-1,-1,-1,671.1121,171.8492,10.1038,True,None,None,,,,,
16.80,id,-43.07961,2.67297,-7.446129,HornZone_Crossing,0.2106934,EB-002-add,HornZone_Crossing,-1,-1,-1,773.7576,172.0565,10.38127,True,None,None,,,,,
16.90,id,-43.08056,2.672756,-7.446219,None,0,HornZone_Crossing,None,-1,-1,-1,759.5557,172.4273,10.46443,True,None,None,,,,,
17.00,id,-43.08208,2.673026,-7.446463,None,0.09930992,HornZone_Crossing,None,-1,-1,-1,770.9719,173.0256,10.35984,True,None,None,,,,,
17.10,id,-43.08269,2.673765,-7.44667,HornZone_Crossing,0,None,HornZone_Crossing,-1,-1,-1,763.5722,173.2666,10.07272,True,None,None,,,,,
17.20,id,-43.08326,2.673497,-7.446688,HornZone_Crossing,0.09993935,None,HornZone_Crossing,-1,-1,-1,768.5925,173.489,10.17683,True,None,None,,,,,
17.30,id,-43.08324,2.673828,-7.446745,HornZone_Crossing,0.1996803,None,HornZone_Crossing,-1,-1,-1,770.413,173.4823,10.04843,True,None,None,,,,,
17.40,id,-43.08373,2.674683,-7.44695,EB-002-add,0,HornZone_Crossing,EB-002-add,-1,-1,-1,769.1797,173.6823,9.717068,True,None,None,,,,,
17.50,id,-43.08602,2.674508,-7.447155,None,0,EB-002-add,None,-1,-1,-1,776.4497,174.5733,9.784791,True,None,None,,,,,
17.60,id,-43.08695,2.675072,-7.447338,HornZone_Crossing,0,None,HornZone_Crossing,-1,-1,-1,870.3696,174.939,9.566099,True,None,None,,,,,
17.70,id,-43.08707,2.675911,-7.447488,HornZone_Crossing,0.1104603,None,HornZone_Crossing,-1,-1,-1,708.4747,174.9911,9.241157,True,None,None,,,,,
17.80,id,-43.08755,2.67622,-7.447578,EB-002-add,0,HornZone_Crossing,EB-002-add,-1,-1,-1,783.1562,175.1763,9.121737,True,None,None,,,,,
17.90,id,-43.08893,2.675935,-7.447643,HornZone_Crossing,0,EB-002-add,HornZone_Crossing,-1,-1,-1,789.8369,175.7119,9.23221,True,None,None,,,,,
18.00,id,-43.08926,2.676596,-7.447773,HornZone_Crossing,0.09984016,EB-002-add,HornZone_Crossing,-1,-1,-1,792.8822,175.8432,8.976341,True,None,None,,,,,
18.10,id,-43.09052,2.676276,-7.447808,HornZone_Crossing,0.1997032,EB-002-add,HornZone_Crossing,-1,-1,-1,795.8192,176.3282,9.100246,True,None,None,,,,,
18.20,id,-43.09085,2.675679,-7.447732,None,0,HornZone_Crossing,None,-1,-1,-1,794.3488,176.4544,9.331206,True,None,None,,,,,
18.30,id,-43.09094,2.675995,-7.447789,HornZone_Crossing,0,None,HornZone_Crossing,-1,-1,-1,795.6168,176.4904,9.20884,True,None,None,,,,,
18.40,id,-43.09146,2.678092,-7.448145,HornZone_Crossing,0.1001415,None,HornZone_Crossing,-1,-1,-1,794.9362,176.6988,8.398326,True,None,None,,,,,
18.50,id,-43.09222,2.678731,-7.448281,HornZone_Crossing,0.2001286,None,HornZone_Crossing,-1,-1,-1,799.7712,176.9979,8.151725,True,None,None,,,,,
18.60,id,-43.09222,2.678726,-7.448279,None,0,HornZone_Crossing,None,-1,-1,-1,889.9641,176.9952,8.153721,True,None,None,,,,,
18.70,id,-43.09219,2.677934,-7.448162,HornZone_Crossing,0,None,HornZone_Crossing,-1,-1,-1,714.2222,176.9795,8.459348,True,None,None,,,,,
18.80,id,-43.0925,2.678092,-7.448202,HornZone_Crossing,0.09832001,None,HornZone_Crossing,-1,-1,-1,814.2256,177.1015,8.39853,True,None,None,,,,,
18.90,id,-43.09251,2.678516,-7.448264,HornZone_Crossing,0.1925697,None,HornZone_Crossing,-1,-1,-1,850.2576,177.1062,8.234431,True,None,None,,,,,
19.00,id,-43.09211,2.678244,-7.448204,None,0,HornZone_Crossing,None,-1,-1,-1,797.8553,176.953,8.339733,True,None,None,,,,,
19.10,id,-43.09228,2.678481,-7.448247,None,0.1017303,HornZone_Crossing,None,-1,-1,-1,786.1489,177.0172,8.248245,True,None,None,,,,,
19.20,id,-43.09304,2.67842,-7.448277,HornZone_Crossing,0,None,HornZone_Crossing,-1,-1,-1,814.6791,177.3133,8.271911,True,None,None,,,,,
19.30,id,-43.09344,2.678042,-7.448239,HornZone_Crossing,0.1002636,None,HornZone_Crossing,-1,-1,-1,801.3333,177.4659,8.417509,True,None,None,,,,,
19.40,id,-43.09393,2.677928,-7.448243,HornZone_Crossing,0.2000866,None,HornZone_Crossing,-1,-1,-1,806.1609,177.6549,8.461509,True,None,None,,,,,
19.50,id,-43.09397,2.6778,-7.448226,None,0,HornZone_Crossing,None,-1,-1,-1,807.3911,177.6711,8.511234,True,None,None,,,,,
19.60,id,-43.09385,2.677861,-7.44823,None,0.1014919,HornZone_Crossing,None,-1,-1,-1,792.8098,177.6248,8.487401,True,None,None,,,,,
19.70,id,-43.09367,2.677989,-7.448241,HornZone_Crossing,0,None,HornZone_Crossing,-1,-1,-1,797.9428,177.5516,8.438157,True,None,None,,,,,
19.80,id,-43.09379,2.678352,-7.4483,HornZone_Crossing,0.1002121,None,HornZone_Crossing,-1,-1,-1,803.6697,177.6015,8.29803,True,None,None,,,,,
19.90,id,-43.09402,2.678507,-7.448332,EB-002-add,0,HornZone_Crossing,EB-002-add,-1,-1,-1,819.9395,177.6892,8.238139,True,None,None,,,,,
20.00,id,-43.09384,2.678674,-7.448349,None,0,EB-002-add,None,-1,-1,-1,813.8138,177.6208,8.1735,True,None,None,,,,,
20.10,id,-43.09335,2.678814,-7.448348,HornZone_Crossing,0,None,HornZone_Crossing,-1,-1,-1,761.1504,177.4324,8.119589,True,None,None,,,,,
20.20,id,-43.09308,2.678931,-7.448352,HornZone_Crossing,0.09975815,None,HornZone_Crossing,-1,-1,-1,805.0769,177.3288,8.074518,True,None,None,,,,,
20.30,id,-43.09291,2.679437,-7.448415,EB-002-add,0,HornZone_Crossing,EB-002-add,-1,-1,-1,801.0172,177.2653,7.879193,True,None,None,,,,,
20.40,id,-43.09301,2.679497,-7.448428,None,0,EB-002-add,None,-1,-1,-1,786.0478,177.3029,7.85621,True,None,None,,,,,
20.50,id,-43.09255,2.679631,-7.448424,HornZone_Crossing,0,None,HornZone_Crossing,-1,-1,-1,817.6173,177.1276,7.804411,True,None,None,,,,,
20.60,id,-43.09271,2.679667,-7.448437,HornZone_Crossing,0.1001358,None,HornZone_Crossing,-1,-1,-1,800.0217,177.1894,7.79045,True,None,None,,,,,
20.70,id,-43.09309,2.679506,-7.448432,EB-002-add,0,HornZone_Crossing,EB-002-add,-1,-1,-1,803.8881,177.3324,7.852692,True,None,None,,,,,
20.80,id,-43.09304,2.679403,-7.448417,None,0,EB-002-add,None,-1,-1,-1,802.7296,177.3167,7.892471,True,None,None,,,,,
20.90,id,-43.09293,2.679291,-7.448396,HornZone_Crossing,0,None,HornZone_Crossing,-1,-1,-1,801.8757,177.2723,7.935756,True,None,None,,,,,
21.00,id,-43.09292,2.679223,-7.448385,HornZone_Crossing,0.09345055,None,HornZone_Crossing,-1,-1,-1,858.4818,177.2668,7.962084,True,None,None,,,,,
21.10,id,-43.09224,2.679318,-7.448364,EB-002-add,0,HornZone_Crossing,EB-002-add,-1,-1,-1,801.0253,177.0033,7.925081,True,None,None,,,,,
21.20,id,-43.09179,2.679306,-7.448339,HornZone_Crossing,0,EB-002-add,HornZone_Crossing,-1,-1,-1,797.6885,176.8325,7.930038,True,None,None,,,,,
21.30,id,-43.09025,2.680244,-7.448374,HornZone_Crossing,0.09989929,EB-002-add,HornZone_Crossing,-1,-1,-1,792.2069,176.2397,7.568294,True,None,None,,,,,
21.40,id,-43.08692,2.680357,-7.448133,HornZone_Crossing,0.2003498,EB-002-add,HornZone_Crossing,-1,-1,-1,776.957,174.9553,7.524452,True,None,None,,,,,
21.50,id,-43.08342,2.681188,-7.447889,None,0,HornZone_Crossing,None,-1,-1,-1,774.3543,173.603,7.204786,True,None,None,,,,,
21.60,id,-43.08138,2.682822,-7.447845,HornZone_Crossing,0,None,HornZone_Crossing,-1,-1,-1,754.788,172.8224,6.576122,True,None,None,,,,,
21.70,id,-43.07955,2.68454,-7.447793,HornZone_Crossing,0.09971428,None,HornZone_Crossing,-1,-1,-1,753.2302,172.1209,5.915828,True,None,None,,,,,
21.80,id,-43.07982,2.685814,-7.447958,HornZone_Crossing,0.1995964,None,HornZone_Crossing,-1,-1,-1,755.3425,172.2314,5.426876,True,None,None,,,,,
21.90,id,-43.07975,2.686023,-7.447968,HornZone_Crossing,0.2995777,None,HornZone_Crossing,-1,-1,-1,755.4758,172.2066,5.346508,True,None,None,,,,,
22.00,id,-43.08037,2.686087,-7.448057,EB-002-add,0,HornZone_Crossing,EB-002-add,-1,-1,-1,757.6909,172.446,5.322139,True,None,None,,,,,
22.10,id,-43.08115,2.685852,-7.448137,None,0,EB-002-add,None,-1,-1,-1,756.5313,172.7476,5.412292,True,None,None,,,,,
22.20,id,-43.0816,2.686149,-7.448221,HornZone_Crossing,0,None,HornZone_Crossing,-1,-1,-1,731.2827,172.9214,5.298279,True,None,None,,,,,
22.30,id,-43.08279,2.6858,-7.448331,HornZone_Crossing,0.1002541,None,HornZone_Crossing,-1,-1,-1,763.2397,173.3819,5.432055,True,None,None,,,,,
22.40,id,-43.08287,2.685907,-7.44835,EB-002-add,0,HornZone_Crossing,EB-002-add,-1,-1,-1,766.8152,173.4113,5.391107,True,None,None,,,,,
22.50,id,-43.08296,2.685829,-7.448354,None,0,EB-002-add,None,-1,-1,-1,825.5121,173.4464,5.420867,True,None,None,,,,,
22.60,id,-43.08416,2.685393,-7.448444,HornZone_Crossing,0,None,HornZone_Crossing,-1,-1,-1,771.4713,173.91,5.588439,True,None,None,,,,,
22.70,id,-43.08469,2.685311,-7.448492,HornZone_Crossing,0.1000023,None,HornZone_Crossing,-1,-1,-1,771.251,174.1117,5.619741,True,None,None,,,,,
22.80,id,-43.08471,2.685257,-7.448489,None,0,HornZone_Crossing,None,-1,-1,-1,771.5333,174.121,5.640393,True,None,None,,,,,
22.90,id,-43.08521,2.685275,-7.44854,HornZone_Crossing,0,None,HornZone_Crossing,-1,-1,-1,773.0642,174.3108,5.63386,True,None,None,,,,,
23.00,id,-43.0853,2.685076,-7.44853,HornZone_Crossing,0.1004848,None,HornZone_Crossing,-1,-1,-1,769.8553,174.3462,5.709959,True,None,None,,,,,
23.10,id,-43.08541,2.685151,-7.448549,HornZone_Crossing,0.200058,None,HornZone_Crossing,-1,-1,-1,777.3817,174.3919,5.681136,True,None,None,,,,,
23.20,id,-43.0856,2.685435,-7.448595,None,0,HornZone_Crossing,None,-1,-1,-1,774.1184,174.465,5.572125,True,None,None,,,,,
23.30,id,-43.08672,2.685162,-7.448672,None,0.09998322,HornZone_Crossing,None,-1,-1,-1,779.0458,174.8928,5.676862,True,None,None,,,,,
23.40,id,-43.08811,2.684979,-7.448771,None,0.2031345,HornZone_Crossing,None,-1,-1,-1,759.9999,175.4308,5.747397,True,None,None,,,,,
23.50,id,-43.08831,2.684874,-7.448776,HornZone_Crossing,0,None,HornZone_Crossing,-1,-1,-1,809.5347,175.5049,5.787552,True,None,None,,,,,
23.60,id,-43.08813,2.684875,-7.448762,HornZone_Crossing,0.09998512,None,HornZone_Crossing,-1,-1,-1,783.7814,175.4358,5.787281,True,None,None,,,,,
23.70,id,-43.08812,2.684691,-7.448743,EB-002-add,0,HornZone_Crossing,EB-002-add,-1,-1,-1,783.9244,175.4327,5.857874,True,None,None,,,,,
23.80,id,-43.08856,2.684433,-7.448751,None,0,EB-002-add,None,-1,-1,-1,782.9958,175.6019,5.956863,True,None,None,,,,,
23.90,id,-43.08904,2.683724,-7.44871,HornZone_Crossing,0,None,HornZone_Crossing,-1,-1,-1,782.4304,175.7827,6.229373,True,None,None,,,,,
24.00,id,-43.08804,2.682816,-7.448531,HornZone_Crossing,0.1006413,None,HornZone_Crossing,-1,-1,-1,775.7122,175.3943,6.578499,True,None,None,,,,,
24.10,id,-43.08775,2.681205,-7.448313,EB-002-add,0,HornZone_Crossing,EB-002-add,-1,-1,-1,783.3854,175.2792,7.19827,True,None,None,,,,,
24.20,id,-43.08817,2.679855,-7.448169,None,0,EB-002-add,None,-1,-1,-1,788.9312,175.4314,7.71805,True,None,None,,,,,
24.30,id,-43.08747,2.677986,-7.447846,HornZone_Crossing,0,None,HornZone_Crossing,-1,-1,-1,780.3902,175.1572,8.439336,True,None,None,,,,,
24.40,id,-43.0851,2.671169,-7.446446,HornZone_Crossing,0.09985924,None,HornZone_Crossing,-1,-1,-1,762.9572,174.1884,11.0817,True,None,None,,,,,
24.50,id,-43.08216,2.664518,-7.444648,None,0,HornZone_Crossing,None,-1,-1,-1,733.4637,172.9702,13.68274,True,None,None,,,,,
24.60,id,-43.08193,2.658317,-7.442955,EB-004,0,None,EB-004,-1,-1,-1,759.4345,172.7951,16.13399,True,None,None,,,,,
24.70,id,-43.0808,2.646153,-7.43868,None,0,EB-004,None,-1,-1,-1,782.2845,172.1189,21.03746,True,None,None,,,,,
24.80,id,-43.08192,2.632409,-7.432683,HornZone_Crossing,0,None,HornZone_Crossing,-1,-1,-1,749.957,172.2418,26.78257,True,None,None,,,,,
24.90,id,-43.07934,2.619325,-7.424759,None,0,HornZone_Crossing,None,-1,4.878732,1.939366,779.2957,170.5968,32.53635,True,None,None,,,,,
25.00,id,-43.08191,2.615294,-7.422464,None,0.09917259,HornZone_Crossing,None,4.514365,4.878732,4.696548,450.204,171.5949,34.38182,False,None,None,,,,,
25.10,id,-43.07006,2.615521,-7.420279,None,0.2006969,HornZone_Crossing,None,4.514365,4.878732,4.696548,98.67474,166.0216,34.27692,False,None,None,,,,,
25.20,id,-43.05715,2.615762,-7.416479,None,0.2995396,HornZone_Crossing,None,4.514365,4.878732,4.696548,17.92189,159.801,34.16586,False,None,None,,,,,
25.30,id,-43.06254,2.614587,-7.417477,None,0.3993492,HornZone_Crossing,None,4.514365,4.878732,4.696548,159.0611,162.3111,34.7099,False,None,None,,,,,
25.40,id,-43.07343,2.614952,-7.420667,None,0.4992714,HornZone_Crossing,None,-1,-1,-1,106.9743,167.5794,34.54038,False,None,None,,,,,
25.50,id,-43.07634,2.612567,-7.419564,None,0.5990772,HornZone_Crossing,None,4.514365,-1,1.757183,54.05417,168.8049,35.65388,False,None,None,,,,,
25.60,id,-43.07552,2.612119,-7.41907,None,0.6999397,HornZone_Crossing,None,4.514365,4.878732,4.696548,26.24664,168.3829,35.86467,False,None,None,,,,,
25.70,id,-43.07367,2.611389,-7.418131,None,0.7993565,HornZone_Crossing,None,4.514365,4.878732,4.696548,13.88936,167.4355,36.20949,False,None,None,,,,,
25.80,id,-43.07368,2.612427,-7.418904,None,0.8991909,HornZone_Crossing,None,4.514365,4.878732,4.696548,1.237456,167.5187,35.71989,False,None,None,,,,,
25.90,id,-43.0748,2.611176,-7.418217,None,0.9990597,HornZone_Crossing,None,4.514365,4.878732,4.696548,13.02115,167.9653,36.31026,False,None,None,,,,,
26.00,id,-43.07635,2.609444,-7.417219,None,1.094103,HornZone_Crossing,None,4.679454,5.05396,4.866707,13.20858,168.5923,37.13593,False,None,None,,,,,
26.10,id,-43.07526,2.613051,-7.419699,None,1.204733,HornZone_Crossing,None,-1,-1,-1,38.06514,168.3231,35.42679,False,None,None,,,,,
26.20,id,-43.0736,2.623269,-7.426157,HornZone_Crossing,0,None,HornZone_Crossing,-1,-1,-1,37.37895,168.1819,30.76638,False,None,None,,,,,
26.30,id,-43.07124,2.634974,-7.432078,None,0,HornZone_Crossing,None,-1,-1,-1,710.2626,167.7156,25.69011,True,None,None,,,,,
26.40,id,-43.07013,2.643442,-7.43568,EB-002-add,0,None,EB-002-add,-1,-1,-1,863.0724,167.5847,22.15128,True,None,None,,,,,
26.50,id,-43.0691,2.649714,-7.437899,BB-043 (1),0,EB-002-add,BB-043 (1),-1,-1,-1,767.6252,167.3674,19.58718,True,None,None,,,,,
26.60,id,-43.06892,2.652163,-7.438728,HornZone_Crossing,0,BB-043 (1),HornZone_Crossing,-1,-1,-1,765.4952,167.3712,18.59743,True,None,None,,,,,
26.70,id,-43.06827,2.65131,-7.438284,None,0,HornZone_Crossing,None,-1,-1,-1,769.5864,167.0766,18.94136,True,None,None,,,,,
26.80,id,-43.06547,2.650693,-7.437392,None,0.1109886,HornZone_Crossing,None,-1,-1,-1,682.4041,165.8923,19.19077,True,None,None,,,,,
26.90,id,-43.06412,2.64846,-7.43622,None,0.2001286,HornZone_Crossing,None,-1,-1,-1,847.6308,165.2409,20.09639,True,None,None,,,,,
27.00,id,-43.06498,2.646148,-7.435549,BB-053 (1),0,None,BB-053 (1),-1,-1,-1,758.0496,165.5127,21.03955,True,None,None,,,,,
27.10,id,-43.06693,2.645127,-7.435628,HornZone_Crossing,0,BB-053 (1),HornZone_Crossing,-1,-1,-1,692.3267,166.2947,21.45813,True,None,None,,,,,
27.20,id,-43.06536,2.644021,-7.434783,None,0,HornZone_Crossing,None,-1,-1,-1,760.4462,165.5868,21.91266,True,None,None,,,,,
27.30,id,-43.06419,2.639558,-7.432532,EB-002-add,0,None,EB-002-add,-1,-1,-1,762.1799,164.8813,23.76247,True,None,None,,,,,
27.40,id,-43.06505,2.636052,-7.431107,EB-004,0,EB-002-add,EB-004,-1,-1,-1,773.1572,165.0717,25.2342,True,None,None,,,,,
27.50,id,-43.07272,2.6299,-7.429775,HornZone_Crossing,0,EB-004,HornZone_Crossing,-1,-1,-1,803.5571,168.1277,27.86155,True,None,None,,,,,
27.60,id,-43.07671,2.629223,-7.430184,None,0,HornZone_Crossing,None,-1,-1,-1,819.8481,169.8548,28.15406,True,None,None,,,,,
27.70,id,-43.08139,2.629045,-7.43084,None,0.09992218,HornZone_Crossing,None,-1,-1,-1,836.3036,171.905,28.23122,True,None,None,,,,,
27.80,id,-43.08537,2.632488,-7.433147,None,0.1999226,HornZone_Crossing,None,-1,-1,-1,843.8257,173.7312,26.749,True,None,None,,,,,
27.90,id,-43.0886,2.633726,-7.434082,BB-002 (3),0,None,BB-002 (3),-1,-1,-1,862.59,175.139,26.22038,True,None,None,,,,,
28.00,id,-43.08961,2.631476,-7.433028,None,0,BB-002 (3),None,-1,-1,-1,973.4805,175.534,27.18259,True,None,None,,,,,
28.10,id,-43.08773,2.632974,-7.43363,None,0.1108379,BB-002 (3),None,-1,-1,-1,774.6644,174.753,26.54124,True,None,None,,,,,
28.20,id,-43.08717,2.63334,-7.43376,BB-003 (2),0,None,BB-003 (2),-1,-1,-1,897.1067,174.5199,26.38515,True,None,None,,,,,
28.30,id,-43.08866,2.63476,-7.434593,BB-002 (3),0,BB-003 (2),BB-002 (3),-1,-1,-1,850.7729,175.184,25.78089,True,None,None,,,,,
28.40,id,-43.08836,2.63626,-7.435284,None,0,BB-002 (3),None,-1,-1,-1,854.5424,175.0822,25.14652,True,None,None,,,,,
28.50,id,-43.08751,2.636625,-7.435379,None,0.1001873,BB-002 (3),None,-1,-1,-1,847.6735,174.7263,24.99244,True,None,None,,,,,
28.60,id,-43.08555,2.637782,-7.43572,EB-002-add,0,None,EB-002-add,-1,-1,-1,839.0898,173.9215,24.50594,True,None,None,,,,,
28.70,id,-43.08516,2.638249,-7.435892,BB-053 (1),0,EB-002-add,BB-053 (1),-1,-1,-1,842.1742,173.7671,24.31005,True,None,None,,,,,
28.80,id,-43.08439,2.63813,-7.435752,HornZone_Crossing,0,BB-053 (1),HornZone_Crossing,-1,-1,-1,837.5525,173.4405,24.35983,True,None,None,,,,,
28.90,id,-43.08404,2.632204,-7.432849,None,0,HornZone_Crossing,None,-1,-1,-1,843.2549,173.149,26.8706,True,None,None,,,,,
29.00,id,-43.08418,2.62082,-7.426412,EB-002-add,0,None,EB-002-add,-1,-1,-1,860.3764,172.8636,31.86163,True,None,None,,,,,
29.10,id,-43.08482,2.612752,-7.421067,BB-053 (1),0,EB-002-add,BB-053 (1),-1,-1,-1,821.2329,172.8498,35.56693,True,None,None,,,,,
29.20,id,-43.08895,2.618973,-7.425748,HornZone_Crossing,0,BB-053 (1),HornZone_Crossing,-1,-1,-1,862.4289,174.978,32.696,True,None,None,,,,,
29.30,id,-43.06462,2.624362,-7.424609,None,0,HornZone_Crossing,None,-1,-1,-1,766.5201,164.1497,30.28156,True,None,None,,,,,
29.40,id,-43.05008,2.620618,-7.417075,None,0.09985352,HornZone_Crossing,None,-1,4.878732,1.939366,256.6265,156.907,31.95255,True,None,None,,,,,
29.50,id,-43.07437,2.619931,-7.424227,None,0.19981,HornZone_Crossing,None,4.514365,4.878732,4.696548,456.3543,168.3433,32.26197,False,None,None,,,,,
29.60,id,-43.06424,2.62397,-7.424261,None,0.2999535,HornZone_Crossing,None,4.514365,4.878732,4.696548,215.0485,163.9462,30.45543,False,None,None,,,,,
29.70,id,-43.0673,2.617269,-7.420772,None,0.4001007,HornZone_Crossing,None,4.514365,4.878732,4.696548,128.5318,164.8467,33.47295,False,None,None,,,,,
29.80,id,-43.08881,2.609869,-7.419379,None,0.5001316,HornZone_Crossing,None,4.514365,4.878732,4.696548,100.3824,174.6457,36.93227,False,None,None,,,,,
29.90,id,-43.09523,2.60476,-7.415787,KATDemoWalker,0,None,KATDemoWalker,4.514365,4.878732,4.696548,132.2154,177.6407,39.41505,False,None,None,,,,,
30.00,id,-43.0925,2.600785,-7.41225,KATDemoWalker,0.100029,None,KATDemoWalker,5.278618,6.498511,5.888565,18.26605,176.1746,41.40934,False,None,None,,,,,
30.10,id,-43.0881,2.594071,-7.405534,None,0,KATDemoWalker,None,-1,-1,-1,772.9713,173.5645,44.92612,True,None,None,,,,,
30.20,id,-43.08553,2.590134,-7.401094,None,0.09996033,KATDemoWalker,None,-1,-1,-1,786.2917,171.8527,47.09127,True,None,None,,,,,
30.30,id,-43.08545,2.589149,-7.400001,HornZone_Crossing,0,None,HornZone_Crossing,-1,-1,-1,782.852,171.7179,47.64699,True,None,None,,,,,
30.40,id,-43.08743,2.590532,-7.401779,KATDemoWalker,0,HornZone_Crossing,KATDemoWalker,-1,-1,-1,789.2385,172.9611,46.86851,True,None,None,,,,,
30.50,id,-43.0887,2.589448,-7.40075,None,0,KATDemoWalker,None,-1,-1,-1,801.829,173.6016,47.47775,True,None,None,,,,,
30.60,id,-43.08847,2.589263,-7.40052,EB-004,0,None,EB-004,-1,-1,-1,797.2379,173.4548,47.58236,True,None,None,,,,,
30.70,id,-43.08868,2.589079,-7.400341,HornZone_Crossing,0,EB-004,HornZone_Crossing,-1,-1,-1,807.4041,173.5622,47.6868,True,None,None,,,,,
30.80,id,-43.08949,2.589365,-7.400744,KATDemoWalker,0,HornZone_Crossing,KATDemoWalker,-1,-1,-1,805.032,174.0405,47.52433,True,None,None,,,,,
30.90,id,-43.09258,2.58923,-7.400871,None,0,KATDemoWalker,None,-1,-1,-1,813.9883,175.794,47.60082,True,None,None,,,,,
31.00,id,-43.10753,2.589328,-7.40097,BB-043 (1),0,None,BB-043 (1),-1,-1,-1,844.0378,184.2654,47.54554,True,None,None,,,,,
31.10,id,-43.12517,2.589177,-7.397902,HornZone_Crossing,0,BB-043 (1),HornZone_Crossing,-1,-1,-1,860.1353,194.4178,47.63089,True,None,None,,,,,
31.20,id,-43.1305,2.586578,-7.393303,None,0,HornZone_Crossing,None,-1,-1,-1,924.462,198.1018,49.12546,True,None,None,,,,,
31.30,id,-43.12674,2.584659,-7.392097,BB-003,0,None,BB-003,-1,-1,-1,936.4089,196.1868,50.25884,True,None,None,,,,,
31.40,id,-43.11682,2.584476,-7.394188,HornZone_Crossing,0,BB-003,HornZone_Crossing,-1,-1,-1,902.5161,190.1229,50.3684,True,None,None,,,,,
31.50,id,-43.10319,2.590936,-7.402932,KATDemoWalker,0,HornZone_Crossing,KATDemoWalker,-1,-1,-1,851.535,181.7735,46.64319,True,None,None,,,,,
31.60,id,-43.08181,2.604433,-7.414175,None,0,KATDemoWalker,None,5.738432,6.015364,5.876898,400.2592,170.9447,39.57698,False,None,None,,,,,
31.70,id,-43.08768,2.609288,-7.418827,None,0.1006393,KATDemoWalker,None,6.226591,6.21855,6.22257,193.299,174.083,37.21037,False,None,None,,,,,
31.80,id,-43.0994,2.612792,-7.422043,None,0.1999989,KATDemoWalker,None,5.769145,6.099913,5.934529,53.11356,179.7198,35.54831,False,None,None,,,,,
31.90,id,-43.09189,2.611123,-7.420562,None,0.2999706,KATDemoWalker,None,5.377307,5.877609,5.627458,69.32968,176.1498,36.33539,False,None,None,,,,,
32.00,id,-43.08598,2.614544,-7.422477,None,0.3998528,KATDemoWalker,None,4.576853,5.037622,4.807238,113.2338,173.4664,34.72979,False,None,None,,,,,
32.10,id,-43.08299,2.619199,-7.425227,None,0.5004101,KATDemoWalker,None,4.333046,4.715313,4.524179,16.78016,172.264,32.59358,False,None,None,,,,,
