Time(ms),Zone,Speed(M/s),ID,Status,Step,Yaw,Pitch,PlayerPos_X,PlayerPos_Y,PlayerPos_Z,NearestCarId,NearestCarType,NearestCarDistance,NearestCar_Speed,NearestCarPos_X,NearestCarPos_Y,NearestCarPos_Z
22.20,FootPath,0.522,id,Walking,0.00,187.17,0.00,-76.500,1.000,22.500,None,None,,,,,
22.30,FootPath,0.522,id,Walking,0.00,187.17,0.00,-77.700,1.000,22.500,None,None,,,,,
22.40,FootPath,0.522,id,Walking,0.00,187.17,0.00,-77.700,1.000,22.500,None,None,,,,,
22.50,FootPath,0.522,id,Walking,0.00,187.17,0.00,-77.700,1.000,22.500,None,None,,,,,
22.60,FootPath,0.522,id,Walking,0.00,187.17,0.00,-77.700,1.000,22.500,None,None,,,,,
22.70,FootPath,0.522,id,Walking,0.00,187.17,0.00,-77.700,1.000,22.500,None,None,,,,,
22.80,FootPath,0.522,id,Walking,0.00,187.17,0.00,-77.700,1.000,22.500,None,None,,,,,
22.90,FootPath,0.522,id,Walking,0.00,187.17,0.00,-77.700,1.000,22.500,None,None,,,,,
23.00,FootPath,0.522,id,Walking,0.00,187.17,0.00,-77.700,1.000,22.500,None,None,,,,,
23.10,FootPath,0.522,id,Walking,0.00,187.17,0.00,-77.700,1.000,22.500,None,None,,,,,
23.20,FootPath,0.522,id,Walking,0.00,187.17,0.00,-77.700,1.000,22.500,None,None,,,,,
23.30,FootPath,0.522,id,Walking,0.00,187.17,0.00,-77.700,1.000,22.500,None,None,,,,,
23.40,FootPath,0.522,id,Walking,0.00,187.17,0.00,-77.700,1.000,22.500,None,None,,,,,
23.50,FootPath,0.522,id,Walking,0.00,187.17,0.00,-77.700,1.000,22.500,None,None,,,,,
23.60,FootPath,0.522,id,Walking,0.00,187.17,0.00,-77.700,1.000,22.500,None,None,,,,,
23.70,FootPath,0.522,id,Walking,0.00,187.17,0.00,-77.700,1.000,22.500,None,None,,,,,
